DATE,METAR,STATUS,D,F,FG,WIND_DIR_FROM,WIND_DIR_TO,VRB,V1,VD,MAX_VIS,MAX_VIS_DIR,RUNWAY,RUNWAY_HIGH,RUNWAY_LOW,WEATHER,FEW,SCT,BKN,BKN_2,OVC,VV,Q,RECENT,TCU,CB,TEMP,DEW_POINT
2019-07-26 23:00:00.0,METAR SBSP 262300Z 08003KT CAVOK 22/12 Q1026,OK,80.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1026.0,,,,22.0,12.0
2019-07-27 00:00:00.0,METAR SBSP 270000Z 05003KT CAVOK 21/12 Q1026,OK,50.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1026.0,,,,21.0,12.0
2019-07-27 01:00:00.0,METAR SBSP 270100Z 04004KT CAVOK 21/11 Q1026,OK,40.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1026.0,,,,21.0,11.0
2019-07-27 02:00:00.0,METAR SBSP 270200Z 05003KT CAVOK 21/10 Q1026,OK,50.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1026.0,,,,21.0,10.0
2019-07-27 03:00:00.0,METAR SBSP 270300Z  VRB02KT CAVOK 20/10 Q1026,OK,,2.0,,,,1.0,10000.0,,,,,,,,,,,,,,1026.0,,,,20.0,10.0
2019-07-27 04:00:00.0,METAR SBSP 270400Z  04004KT CAVOK 20/11 Q1026,OK,40.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1026.0,,,,20.0,11.0
2019-07-27 05:00:00.0,METAR SBSP 270500Z  05004KT 030V090 CAVOK 19/12 Q1025,OK,50.0,4.0,,30.0,90.0,,10000.0,,,,,,,,,,,,,,1025.0,,,,19.0,12.0
2019-07-27 06:00:00.0,METAR SBSP 270600Z  05006KT 030V090 CAVOK 19/12 Q1025,OK,50.0,6.0,,30.0,90.0,,10000.0,,,,,,,,,,,,,,1025.0,,,,19.0,12.0
2019-07-27 07:00:00.0,METAR SBSP 270700Z  06005KT 030V090 CAVOK 18/11 Q1025,OK,60.0,5.0,,30.0,90.0,,10000.0,,,,,,,,,,,,,,1025.0,,,,18.0,11.0
2019-07-27 08:00:00.0,METAR SBSP 270800Z  05004KT 020V090 CAVOK 17/11 Q1025,OK,50.0,4.0,,20.0,90.0,,10000.0,,,,,,,,,,,,,,1025.0,,,,17.0,11.0
2019-07-27 09:00:00.0,METAR SBSP 270900Z VRB02KT CAVOK 16/11 Q1026,OK,,2.0,,,,1.0,10000.0,,,,,,,,,,,,,,1026.0,,,,16.0,11.0
2019-07-27 10:00:00.0,METAR SBSP 271000Z 04003KT 010V080 9000 NSC 16/11 Q1026,OK,40.0,3.0,,10.0,80.0,,9000.0,,,,,,,,,,,,,,1026.0,,,,16.0,11.0
2019-07-27 11:00:00.0,METAR SBSP 271100Z 04004KT 8000 NSC 17/12 Q1027,OK,40.0,4.0,,,,,8000.0,,,,,,,,,,,,,,1027.0,,,,17.0,12.0
2019-07-27 12:00:00.0,METAR SBSP 271200Z 06005KT 010V110 8000 NSC 19/12 Q1027,OK,60.0,5.0,,10.0,110.0,,8000.0,,,,,,,,,,,,,,1027.0,,,,19.0,12.0
2019-07-27 13:00:00.0,METAR SBSP 271300Z 06003KT 020V140 9000 NSC 21/12 Q1027,OK,60.0,3.0,,20.0,140.0,,9000.0,,,,,,,,,,,,,,1027.0,,,,21.0,12.0
2019-07-27 14:00:00.0,METAR SBSP 271400Z 01004KT 310V070 CAVOK 23/11 Q1027,OK,10.0,4.0,,310.0,70.0,,10000.0,,,,,,,,,,,,,,1027.0,,,,23.0,11.0
2019-07-27 15:00:00.0,METAR SBSP 271500Z 03004KT 310V100 9000 NSC 24/11 Q1027,OK,30.0,4.0,,310.0,100.0,,9000.0,,,,,,,,,,,,,,1027.0,,,,24.0,11.0
2019-07-27 16:00:00.0,METAR SBSP 271600Z 04003KT 350V110 CAVOK 26/10 Q1025,OK,40.0,3.0,,350.0,110.0,,10000.0,,,,,,,,,,,,,,1025.0,,,,26.0,10.0
2019-07-27 17:00:00.0,METAR SBSP 271700Z VRB02KT CAVOK 26/08 Q1024,OK,,2.0,,,,1.0,10000.0,,,,,,,,,,,,,,1024.0,,,,26.0,8.0
2019-07-27 18:00:00.0,METAR SBSP 271800Z 17006KT 110V200 CAVOK 25/07 Q1024,OK,170.0,6.0,,110.0,200.0,,10000.0,,,,,,,,,,,,,,1024.0,,,,25.0,7.0
2019-07-27 19:00:00.0,METAR SBSP 271900Z 16006KT 120V200 CAVOK 26/08 Q1024,OK,160.0,6.0,,120.0,200.0,,10000.0,,,,,,,,,,,,,,1024.0,,,,26.0,8.0
2019-07-27 20:00:00.0,METAR SBSP 272000Z 15011KT CAVOK 24/13 Q1024,OK,150.0,11.0,,,,,10000.0,,,,,,,,,,,,,,1024.0,,,,24.0,13.0
2019-07-27 21:00:00.0,METAR SBSP 272100Z 16009KT 9999 FEW007 18/14 Q1025,OK,160.0,9.0,,,,,10000.0,,,,,,,,700.0,,,,,,1025.0,,,,18.0,14.0
2019-07-27 22:00:00.0,METAR SBSP 272200Z 18011KT 9999 SCT007 BKN008 17/15 Q1026,OK,180.0,11.0,,,,,10000.0,,,,,,,,,700.0,800.0,,,,1026.0,,,,17.0,15.0
2019-07-27 23:00:00.0,METAR SBSP 272300Z 17010KT 140V200 9999 SCT009 BKN011 17/14 Q1026,OK,170.0,10.0,,140.0,200.0,,10000.0,,,,,,,,,900.0,1100.0,,,,1026.0,,,,17.0,14.0
2019-07-28 00:00:00.0,METAR SBSP 280000Z 16009KT 9999 BKN011 17/14 Q1027,OK,160.0,9.0,,,,,10000.0,,,,,,,,,,1100.0,,,,1027.0,,,,17.0,14.0
2019-07-28 01:00:00.0,METAR SBSP 280100Z 16007KT 9999 SCT011 BKN013 17/14 Q1027,OK,160.0,7.0,,,,,10000.0,,,,,,,,,1100.0,1300.0,,,,1027.0,,,,17.0,14.0
2019-07-28 02:00:00.0,METAR SBSP 280200Z 15008KT 9999 SCT013 BKN015 17/13 Q1027,OK,150.0,8.0,,,,,10000.0,,,,,,,,,1300.0,1500.0,,,,1027.0,,,,17.0,13.0
2019-07-28 03:00:00.0,METAR SBSP 280300Z  14006KT 9999 SCT012 BKN015 17/14 Q1027,OK,140.0,6.0,,,,,10000.0,,,,,,,,,1200.0,1500.0,,,,1027.0,,,,17.0,14.0
2019-07-28 04:00:00.0,METAR SBSP 280400Z  15007KT 9999 SCT012 BKN014 17/14 Q1027,OK,150.0,7.0,,,,,10000.0,,,,,,,,,1200.0,1400.0,,,,1027.0,,,,17.0,14.0
2019-07-28 05:00:00.0,METAR SBSP 280500Z  17007KT 9999 FEW014 BKN017 16/13 Q1026,OK,170.0,7.0,,,,,10000.0,,,,,,,,1400.0,,1700.0,,,,1026.0,,,,16.0,13.0
2019-07-28 06:00:00.0,METAR SBSP 280600Z  18007KT 9999 SCT008 16/13 Q1026,OK,180.0,7.0,,,,,10000.0,,,,,,,,,800.0,,,,,1026.0,,,,16.0,13.0
2019-07-28 07:00:00.0,METAR SBSP 280700Z  17006KT 9999 SCT007 BKN009 16/13 Q1026,OK,170.0,6.0,,,,,10000.0,,,,,,,,,700.0,900.0,,,,1026.0,,,,16.0,13.0
2019-07-28 08:00:00.0,METAR SBSP 280800Z  16008KT 9999 FEW006 BKN018 16/13 Q1026,OK,160.0,8.0,,,,,10000.0,,,,,,,,600.0,,1800.0,,,,1026.0,,,,16.0,13.0
2019-07-28 09:00:00.0,METAR SBSP 280900Z 16007KT 9999 BKN021 16/14 Q1026,OK,160.0,7.0,,,,,10000.0,,,,,,,,,,2100.0,,,,1026.0,,,,16.0,14.0
2019-07-28 10:00:00.0,METAR SBSP 281000Z 17005KT 140V200 9999 FEW008 SCT009 15/13 Q1027,OK,170.0,5.0,,140.0,200.0,,10000.0,,,,,,,,800.0,900.0,,,,,1027.0,,,,15.0,13.0
2019-07-28 11:00:00.0,METAR SBSP 281100Z 16006KT 9999 SCT009 16/14 Q1028,OK,160.0,6.0,,,,,10000.0,,,,,,,,,900.0,,,,,1028.0,,,,16.0,14.0
2019-07-28 12:00:00.0,METAR SBSP 281200Z 15007KT 9999 SCT015 BKN019 17/14 Q1028,OK,150.0,7.0,,,,,10000.0,,,,,,,,,1500.0,1900.0,,,,1028.0,,,,17.0,14.0
2019-07-28 13:00:00.0,METAR SBSP 281300Z 14006KT 9999 SCT015 BKN021 19/13 Q1028,OK,140.0,6.0,,,,,10000.0,,,,,,,,,1500.0,2100.0,,,,1028.0,,,,19.0,13.0
2019-07-28 14:00:00.0,METAR SBSP 281400Z 15006KT 090V180 9999 BKN021 19/12 Q1028,OK,150.0,6.0,,90.0,180.0,,10000.0,,,,,,,,,,2100.0,,,,1028.0,,,,19.0,12.0
2019-07-28 15:00:00.0,METAR SBSP 281500Z 18004KT 100V260 9999 SCT027 21/12 Q1027,OK,180.0,4.0,,100.0,260.0,,10000.0,,,,,,,,,2700.0,,,,,1027.0,,,,21.0,12.0
2019-07-28 16:00:00.0,METAR SBSP 281600Z 14005KT 070V220 9999 SCT030 BKN033 22/13 Q1026,OK,140.0,5.0,,70.0,220.0,,10000.0,,,,,,,,,3000.0,3300.0,,,,1026.0,,,,22.0,13.0
2019-07-28 17:00:00.0,METAR SBSP 281700Z 19009KT 140V240 9999 FEW033 SCT040 22/14 Q1025,OK,190.0,9.0,,140.0,240.0,,10000.0,,,,,,,,3300.0,4000.0,,,,,1025.0,,,,22.0,14.0
2019-07-28 18:00:00.0,METAR SBSP 281800Z 18011KT 140V230 9999 FEW027 SCT033 21/13 Q1024,OK,180.0,11.0,,140.0,230.0,,10000.0,,,,,,,,2700.0,3300.0,,,,,1024.0,,,,21.0,13.0
2019-07-28 19:00:00.0,METAR SBSP 281900Z 16012KT 9000 FEW023 SCT027 20/14 Q1024,OK,160.0,12.0,,,,,9000.0,,,,,,,,2300.0,2700.0,,,,,1024.0,,,,20.0,14.0
2019-07-28 20:00:00.0,METAR SBSP 282000Z 16012KT 9000 FEW015 18/13 Q1025,OK,160.0,12.0,,,,,9000.0,,,,,,,,1500.0,,,,,,1025.0,,,,18.0,13.0
2019-07-28 21:00:00.0,METAR SBSP 282100Z 15011KT 9999 BKN015 17/13 Q1025,OK,150.0,11.0,,,,,10000.0,,,,,,,,,,1500.0,,,,1025.0,,,,17.0,13.0
2019-07-28 22:00:00.0,METAR SBSP 282200Z 14012KT 9999 FEW011 BKN014 17/13 Q1026,OK,140.0,12.0,,,,,10000.0,,,,,,,,1100.0,,1400.0,,,,1026.0,,,,17.0,13.0
2019-07-28 23:00:00.0,METAR SBSP 282300Z 15009KT 9999 FEW011 BKN016 17/13 Q1026,OK,150.0,9.0,,,,,10000.0,,,,,,,,1100.0,,1600.0,,,,1026.0,,,,17.0,13.0
2019-07-29 00:00:00.0,METAR SBSP 290000Z 15008KT 9999 FEW011 BKN015 BKN020 17/13 Q1027,OK,150.0,8.0,,,,,10000.0,,,,,,,,1100.0,,1500.0,2000.0,,,1027.0,,,,17.0,13.0
2019-07-29 01:00:00.0,METAR SBSP 290100Z 13006KT 9999 SCT011 BKN018 16/13 Q1027,OK,130.0,6.0,,,,,10000.0,,,,,,,,,1100.0,1800.0,,,,1027.0,,,,16.0,13.0
2019-07-29 02:00:00.0,METAR SBSP 290200Z 13007KT 9999 SCT011 SCT014 BKN033 16/13 Q1027,OK,130.0,7.0,,,,,10000.0,,,,,,,,,1400.0,3300.0,,,,1027.0,,,,16.0,13.0
2019-07-29 03:00:00.0,METAR SBSP 290300Z  14006KT 9999 FEW012 16/13 Q1026,OK,140.0,6.0,,,,,10000.0,,,,,,,,1200.0,,,,,,1026.0,,,,16.0,13.0
2019-07-29 04:00:00.0,METAR SBSP 290400Z  11004KT CAVOK 16/13 Q1025,OK,110.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1025.0,,,,16.0,13.0
2019-07-29 05:00:00.0,METAR SBSP 290500Z  13005KT 090V150 CAVOK 15/13 Q1025,OK,130.0,5.0,,90.0,150.0,,10000.0,,,,,,,,,,,,,,1025.0,,,,15.0,13.0
2019-07-29 06:00:00.0,METAR SBSP 290600Z  12005KT 090V150 9999 SCT023 15/13 Q1024,OK,120.0,5.0,,90.0,150.0,,10000.0,,,,,,,,,2300.0,,,,,1024.0,,,,15.0,13.0
2019-07-29 07:00:00.0,METAR SBSP 290700Z  11006KT 080V140 CAVOK 15/12 Q1024,OK,110.0,6.0,,80.0,140.0,,10000.0,,,,,,,,,,,,,,1024.0,,,,15.0,12.0
2019-07-29 08:00:00.0,METAR SBSP 290800Z  11005KT 080V140 CAVOK 15/12 Q1024,OK,110.0,5.0,,80.0,140.0,,10000.0,,,,,,,,,,,,,,1024.0,,,,15.0,12.0
2019-07-29 09:00:00.0,METAR SBSP 290900Z 10005KT 9999 BKN016 15/12 Q1025,OK,100.0,5.0,,,,,10000.0,,,,,,,,,,1600.0,,,,1025.0,,,,15.0,12.0
2019-07-29 10:00:00.0,METAR SBSP 291000Z 10006KT 040V130 8000 SCT009 BKN012 15/12 Q1025,OK,100.0,6.0,,40.0,130.0,,8000.0,,,,,,,,,900.0,1200.0,,,,1025.0,,,,15.0,12.0
2019-07-29 11:00:00.0,METAR SBSP 291100Z 09008KT 050V130 8000 FEW010 BKN012 15/12 Q1026,OK,90.0,8.0,,50.0,130.0,,8000.0,,,,,,,,1000.0,,1200.0,,,,1026.0,,,,15.0,12.0
2019-07-29 12:00:00.0,METAR SBSP 291200Z 10008KT 050V130 8000 SCT011 SCT014 16/12 Q1026,OK,100.0,8.0,,50.0,130.0,,8000.0,,,,,,,,,1400.0,,,,,1026.0,,,,16.0,12.0
2019-07-29 13:00:00.0,METAR SBSP 291300Z 08007KT 030V120 9000 NSC 18/12 Q1026,OK,80.0,7.0,,30.0,120.0,,9000.0,,,,,,,,,,,,,,1026.0,,,,18.0,12.0
2019-07-29 14:00:00.0,METAR SBSP 291400Z 07009KT 8000 NSC 19/12 Q1026,OK,70.0,9.0,,,,,8000.0,,,,,,,,,,,,,,1026.0,,,,19.0,12.0
2019-07-29 15:00:00.0,METAR SBSP 291500Z 09008KT 040V140 9000 NSC 20/12 Q1025,OK,90.0,8.0,,40.0,140.0,,9000.0,,,,,,,,,,,,,,1025.0,,,,20.0,12.0
2019-07-29 16:00:00.0,METAR SBSP 291600Z 08006KT CAVOK 22/12 Q1024,OK,80.0,6.0,,,,,10000.0,,,,,,,,,,,,,,1024.0,,,,22.0,12.0
2019-07-29 17:00:00.0,METAR SBSP 291700Z 10006KT CAVOK 23/12 Q1023,OK,100.0,6.0,,,,,10000.0,,,,,,,,,,,,,,1023.0,,,,23.0,12.0
2019-07-29 18:00:00.0,METAR SBSP 291800Z 06007KT 020V130 CAVOK 23/11 Q1022,OK,60.0,7.0,,20.0,130.0,,10000.0,,,,,,,,,,,,,,1022.0,,,,23.0,11.0
2019-07-29 19:00:00.0,METAR SBSP 291900Z 16011KT 9999 FEW030 21/15 Q1022,OK,160.0,11.0,,,,,10000.0,,,,,,,,3000.0,,,,,,1022.0,,,,21.0,15.0
2019-07-29 20:00:00.0,METAR SBSP 292000Z 16010KT 9999 FEW011 19/14 Q1023,OK,160.0,10.0,,,,,10000.0,,,,,,,,1100.0,,,,,,1023.0,,,,19.0,14.0
2019-07-29 21:00:00.0,METAR SBSP 292100Z 14008KT 120V180 9999 BKN007 17/14 Q1023,OK,140.0,8.0,,120.0,180.0,,10000.0,,,,,,,,,,700.0,,,,1023.0,,,,17.0,14.0
2019-07-29 22:00:00.0,METAR SBSP 292200Z 14007KT 9999 SCT008 BKN009 17/14 Q1024,OK,140.0,7.0,,,,,10000.0,,,,,,,,,800.0,900.0,,,,1024.0,,,,17.0,14.0
2019-07-29 23:00:00.0,METAR SBSP 292300Z 12006KT 090V150 9999 SCT008 BKN009 17/14 Q1024,OK,120.0,6.0,,90.0,150.0,,10000.0,,,,,,,,,800.0,900.0,,,,1024.0,,,,17.0,14.0
2019-07-30 00:00:00.0,METAR SBSP 300000Z 13006KT 9999 SCT009 BKN011 17/14 Q1024,OK,130.0,6.0,,,,,10000.0,,,,,,,,,900.0,1100.0,,,,1024.0,,,,17.0,14.0
2019-07-30 01:00:00.0,METAR SBSP 300100Z 14005KT 100V160 9999 SCT009 BKN011 17/14 Q1024,OK,140.0,5.0,,100.0,160.0,,10000.0,,,,,,,,,900.0,1100.0,,,,1024.0,,,,17.0,14.0
2019-07-30 02:00:00.0,METAR SBSP 300200Z 11004KT 070V140 CAVOK 17/14 Q1023,OK,110.0,4.0,,70.0,140.0,,10000.0,,,,,,,,,,,,,,1023.0,,,,17.0,14.0
2019-07-30 03:00:00.0,METAR SBSP 300300Z  08004KT 9999 FEW011 17/14 Q1023,OK,80.0,4.0,,,,,10000.0,,,,,,,,1100.0,,,,,,1023.0,,,,17.0,14.0
2019-07-30 04:00:00.0,METAR SBSP 300400Z  06004KT 020V100 CAVOK 16/14 Q1022,OK,60.0,4.0,,20.0,100.0,,10000.0,,,,,,,,,,,,,,1022.0,,,,16.0,14.0
2019-07-30 05:00:00.0,METAR SBSP 300500Z  05004KT CAVOK 16/13 Q1022,OK,50.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1022.0,,,,16.0,13.0
2019-07-30 06:00:00.0,METAR SBSP 300600Z  06004KT 030V100 CAVOK 16/13 Q1021,OK,60.0,4.0,,30.0,100.0,,10000.0,,,,,,,,,,,,,,1021.0,,,,16.0,13.0
2019-07-30 07:00:00.0,METAR SBSP 300700Z  06006KT 020V100 CAVOK 16/12 Q1020,OK,60.0,6.0,,20.0,100.0,,10000.0,,,,,,,,,,,,,,1020.0,,,,16.0,12.0
2019-07-30 08:00:00.0,METAR SBSP 300800Z  06004KT 020V090 CAVOK 15/12 Q1021,OK,60.0,4.0,,20.0,90.0,,10000.0,,,,,,,,,,,,,,1021.0,,,,15.0,12.0
2019-07-30 09:00:00.0,METAR SBSP 300900Z 05003KT 010V080 CAVOK 15/12 Q1021,OK,50.0,3.0,,10.0,80.0,,10000.0,,,,,,,,,,,,,,1021.0,,,,15.0,12.0
2019-07-30 10:00:00.0,METAR SBSP 301000Z 06005KT 030V090 CAVOK 15/12 Q1022,OK,60.0,5.0,,30.0,90.0,,10000.0,,,,,,,,,,,,,,1022.0,,,,15.0,12.0
2019-07-30 11:00:00.0,METAR SBSP 301100Z 06003KT 020V100 9000 NSC 15/13 Q1022,OK,60.0,3.0,,20.0,100.0,,9000.0,,,,,,,,,,,,,,1022.0,,,,15.0,13.0
2019-07-30 12:00:00.0,METAR SBSP 301200Z 05005KT CAVOK 16/12 Q1023,OK,50.0,5.0,,,,,10000.0,,,,,,,,,,,,,,1023.0,,,,16.0,12.0
2019-07-30 13:00:00.0,METAR SBSP 301300Z 03004KT 350V100 CAVOK 18/12 Q1023,OK,30.0,4.0,,350.0,100.0,,10000.0,,,,,,,,,,,,,,1023.0,,,,18.0,12.0
2019-07-30 14:00:00.0,METAR SBSP 301400Z 01004KT 310V070 CAVOK 20/12 Q1023,OK,10.0,4.0,,310.0,70.0,,10000.0,,,,,,,,,,,,,,1023.0,,,,20.0,12.0
2019-07-30 15:00:00.0,METAR SBSP 301500Z 03007KT 360V080 CAVOK 22/12 Q1022,OK,30.0,7.0,,360.0,80.0,,10000.0,,,,,,,,,,,,,,1022.0,,,,22.0,12.0
2019-07-30 16:00:00.0,METAR SBSP 301600Z 34008KT 290V010 CAVOK 24/11 Q1021,OK,340.0,8.0,,290.0,10.0,,10000.0,,,,,,,,,,,,,,1021.0,,,,24.0,11.0
2019-07-30 17:00:00.0,METAR SBSP 301700Z 33009KT 290V010 CAVOK 26/09 Q1020,OK,330.0,9.0,,290.0,10.0,,10000.0,,,,,,,,,,,,,,1020.0,,,,26.0,9.0
2019-07-30 18:00:00.0,METAR SBSP 301800Z 31011KT CAVOK 26/09 Q1019,OK,310.0,11.0,,,,,10000.0,,,,,,,,,,,,,,1019.0,,,,26.0,9.0
2019-07-30 19:00:00.0,METAR SBSP 301900Z 32010KT CAVOK 25/08 Q1019,OK,320.0,10.0,,,,,10000.0,,,,,,,,,,,,,,1019.0,,,,25.0,8.0
2019-07-30 20:00:00.0,METAR SBSP 302000Z 31007KT CAVOK 25/08 Q1019,OK,310.0,7.0,,,,,10000.0,,,,,,,,,,,,,,1019.0,,,,25.0,8.0
2019-07-30 21:00:00.0,METAR SBSP 302100Z 26011KT 9999 -TSRA FEW050CB BKN057 20/08 Q1020,OK,260.0,11.0,,,,,10000.0,,,,,,,-TSRA,5000.0,,5700.0,,,,1020.0,,,1.0,20.0,8.0
2019-07-30 22:00:00.0,METAR SBSP 302200Z 18013KT 9999 FEW003 BKN007 18/15 Q1021,OK,180.0,13.0,,,,,10000.0,,,,,,,,300.0,,700.0,,,,1021.0,,,,18.0,15.0
2019-07-30 23:00:00.0,METAR SBSP 302300Z 23002KT 9999 FEW008 BKN083 17/14 Q1022,OK,230.0,2.0,,,,,10000.0,,,,,,,,800.0,,8300.0,,,,1022.0,,,,17.0,14.0
2019-07-31 00:00:00.0,METAR SBSP 310000Z 31009KT 9999 BKN013 BKN083 18/12 Q1022,OK,310.0,9.0,,,,,10000.0,,,,,,,,,,1300.0,8300.0,,,1022.0,,,,18.0,12.0
2019-07-31 01:00:00.0,METAR SBSP 310100Z 27002KT CAVOK 17/12 Q1022,OK,270.0,2.0,,,,,10000.0,,,,,,,,,,,,,,1022.0,,,,17.0,12.0
2019-07-31 02:00:00.0,METAR SBSP 310200Z 32005KT CAVOK 16/12 Q1022,OK,320.0,5.0,,,,,10000.0,,,,,,,,,,,,,,1022.0,,,,16.0,12.0
2019-07-31 03:00:00.0,METAR SBSP 310300Z  32003KT CAVOK 16/11 Q1021,OK,320.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1021.0,,,,16.0,11.0
2019-07-31 04:00:00.0,METAR SBSP 310400Z  31003KT 290V350 CAVOK 15/11 Q1021,OK,310.0,3.0,,290.0,350.0,,10000.0,,,,,,,,,,,,,,1021.0,,,,15.0,11.0
2019-07-31 05:00:00.0,METAR SBSP 310500Z  32005KT CAVOK 15/12 Q1020,OK,320.0,5.0,,,,,10000.0,,,,,,,,,,,,,,1020.0,,,,15.0,12.0
2019-07-31 06:00:00.0,METAR SBSP 310600Z  33003KT CAVOK 14/11 Q1020,OK,330.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1020.0,,,,14.0,11.0
2019-07-31 07:00:00.0,METAR SBSP 310700Z  31003KT CAVOK 14/11 Q1019,OK,310.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1019.0,,,,14.0,11.0
2019-07-31 08:00:00.0,METAR SBSP 310800Z  32003KT CAVOK 14/11 Q1019,OK,320.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1019.0,,,,14.0,11.0
2019-07-31 09:00:00.0,METAR SBSP 310900Z  35002KT CAVOK 14/11 Q1020,OK,350.0,2.0,,,,,10000.0,,,,,,,,,,,,,,1020.0,,,,14.0,11.0
2019-07-31 10:00:00.0,METAR SBSP 311000Z VRB02KT CAVOK 14/11 Q1021,OK,,2.0,,,,1.0,10000.0,,,,,,,,,,,,,,1021.0,,,,14.0,11.0
2019-07-31 11:00:00.0,METAR SBSP 311100Z VRB04KT CAVOK 15/12 Q1022,OK,,4.0,,,,1.0,10000.0,,,,,,,,,,,,,,1022.0,,,,15.0,12.0
2019-07-31 12:00:00.0,METAR SBSP 311200Z 31004KT 270V340 CAVOK 17/12 Q1022,OK,310.0,4.0,,270.0,340.0,,10000.0,,,,,,,,,,,,,,1022.0,,,,17.0,12.0
2019-07-31 13:00:00.0,METAR SBSP 311300Z 32004KT 250V020 CAVOK 19/11 Q1023,OK,320.0,4.0,,250.0,20.0,,10000.0,,,,,,,,,,,,,,1023.0,,,,19.0,11.0
2019-07-31 14:00:00.0,METAR SBSP 311400Z 32004KT 250V020 CAVOK 21/08 Q1022,OK,320.0,4.0,,250.0,20.0,,10000.0,,,,,,,,,,,,,,1022.0,,,,21.0,8.0
2019-07-31 15:00:00.0,METAR SBSP 311500Z 31004KT 220V030 CAVOK 23/07 Q1022,OK,310.0,4.0,,220.0,30.0,,10000.0,,,,,,,,,,,,,,1022.0,,,,23.0,7.0
2019-07-31 16:00:00.0,METAR SBSP 311600Z VRB05KT CAVOK 24/08 Q1021,OK,,5.0,,,,1.0,10000.0,,,,,,,,,,,,,,1021.0,,,,24.0,8.0
2019-07-31 17:00:00.0,METAR SBSP 311700Z 32003KT CAVOK 24/08 Q1020,OK,320.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1020.0,,,,24.0,8.0
2019-07-31 18:00:00.0,METAR SBSP 311800Z 31005KT CAVOK 24/07 Q1020,OK,310.0,5.0,,,,,10000.0,,,,,,,,,,,,,,1020.0,,,,24.0,7.0
2019-07-31 19:00:00.0,METAR SBSP 311900Z 15012KT CAVOK 23/12 Q1020,OK,150.0,12.0,,,,,10000.0,,,,,,,,,,,,,,1020.0,,,,23.0,12.0
2019-07-31 20:00:00.0,METAR SBSP 312000Z 16010KT CAVOK 20/12 Q1020,OK,160.0,10.0,,,,,10000.0,,,,,,,,,,,,,,1020.0,,,,20.0,12.0
2019-07-31 21:00:00.0,METAR SBSP 312100Z 14006KT CAVOK 18/13 Q1021,OK,140.0,6.0,,,,,10000.0,,,,,,,,,,,,,,1021.0,,,,18.0,13.0
2019-07-31 22:00:00.0,METAR SBSP 312200Z 14004KT CAVOK 17/12 Q1021,OK,140.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1021.0,,,,17.0,12.0
2019-07-31 23:00:00.0,METAR SBSP 312300Z 18005KT CAVOK 17/13 Q1021,OK,180.0,5.0,,,,,10000.0,,,,,,,,,,,,,,1021.0,,,,17.0,13.0
2019-08-01 00:00:00.0,METAR SBSP 010000Z 16005KT CAVOK 15/13 Q1022,OK,160.0,5.0,,,,,10000.0,,,,,,,,,,,,,,1022.0,,,,15.0,13.0
2019-08-01 01:00:00.0,METAR SBSP 010100Z 15004KT CAVOK 15/13 Q1022,OK,150.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1022.0,,,,15.0,13.0
2019-08-01 02:00:00.0,METAR SBSP 010200Z 16003KT CAVOK 15/13 Q1022,OK,160.0,3.0,,,,,10000.0,,,,,,,,,,,,,,1022.0,,,,15.0,13.0
2019-08-01 03:00:00.0,METAR SBSP 010300Z  11003KT 9000 NCD 15/13 Q1021,OK,110.0,3.0,,,,,9000.0,,,,,,,,,,,,,,1021.0,,,,15.0,13.0
2019-08-01 04:00:00.0,METAR SBSP 010400Z  16003KT 7000 NCD 14/12 Q1020,OK,160.0,3.0,,,,,7000.0,,,,,,,,,,,,,,1020.0,,,,14.0,12.0
2019-08-01 05:00:00.0,METAR SBSP 010500Z  12002KT 9000 NCD 14/12 Q1020,OK,120.0,2.0,,,,,9000.0,,,,,,,,,,,,,,1020.0,,,,14.0,12.0
2019-08-01 06:00:00.0,METAR SBSP 010600Z  08003KT 050V110 CAVOK 14/12 Q1019,OK,80.0,3.0,,50.0,110.0,,10000.0,,,,,,,,,,,,,,1019.0,,,,14.0,12.0
2019-08-01 07:00:00.0,METAR SBSP 010700Z  09003KT 050V110 7000 FEW002 14/11 Q1019,OK,90.0,3.0,,50.0,110.0,,7000.0,,,,,,,,200.0,,,,,,1019.0,,,,14.0,11.0
2019-08-01 08:00:00.0,METAR SBSP 010800Z  06004KT 030V090 8000 NCD 14/12 Q1019,OK,60.0,4.0,,30.0,90.0,,8000.0,,,,,,,,,,,,,,1019.0,,,,14.0,12.0
2019-08-01 09:00:00.0,METAR SBSP 010900Z 05004KT CAVOK 14/12 Q1019,OK,50.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1019.0,,,,14.0,12.0
